City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
171,Jamestown,US,2022-02-03 04:34:21,42.097,-79.2353,38.52,71,100,1.01
172,Pontian Kecil,MY,2022-02-03 04:36:50,1.4801,103.3899,89.73,60,54,0.81
173,Yulara,AU,2022-02-03 04:36:50,-25.2406,130.9889,75.04,41,100,14.97
174,Dumabato,PH,2022-02-03 04:36:51,16.3167,121.7,81.61,65,51,2.35
175,Anadyr,RU,2022-02-03 04:36:51,64.75,177.4833,14.5,73,3,33.55
176,Suba,PH,2022-02-03 04:36:52,10.8438,121.0102,80.56,80,1,18.28
177,Yaan,NG,2022-02-03 04:36:52,7.3833,8.5667,73.94,57,23,4.43
178,Nantucket,US,2022-02-03 04:32:08,41.2835,-70.0995,41.04,97,100,6.91
179,Oranjemund,NA,2022-02-03 04:36:53,-28.55,16.4333,67.55,83,99,2.46
180,Fortuna,US,2022-02-03 04:36:54,40.5982,-124.1573,48.92,86,100,1.01
181,Saint George,US,2022-02-03 04:34:13,37.1041,-113.5841,36.63,25,0,5.99
182,Cherskiy,RU,2022-02-03 04:36:54,68.75,161.3,-20.58,84,85,2.75
183,Geraldton,AU,2022-02-03 04:36:55,-28.7667,114.6,106.21,10,1,19.57
184,Barra Patuca,HN,2022-02-03 04:37:55,15.8,-84.2833,75.51,85,1,7.99
185,Xiamen,CN,2022-02-03 04:34:55,24.4798,118.0819,55.45,94,100,4.47
186,Esperance,AU,2022-02-03 04:33:09,-33.8667,121.9,82.24,48,9,20.13
187,Tomatlan,MX,2022-02-03 04:37:56,19.9333,-105.25,60.42,90,0,2.44
188,Nome,US,2022-02-03 04:35:37,64.5011,-165.4064,8.67,57,0,27.63
189,Okato,NZ,2022-02-03 04:37:57,-39.2,173.8833,71.69,75,92,10.54
190,Zhangye,CN,2022-02-03 04:37:57,38.9342,100.4517,28.11,26,53,3.02
191,Voh,NC,2022-02-03 04:37:58,-20.9667,164.7,85.44,61,13,5.79
192,Aksu,CN,2022-02-03 04:37:58,41.1231,80.2644,31.21,36,100,2.24
193,Taitung,TW,2022-02-03 04:37:59,22.7583,121.1444,77.27,69,40,6.91
194,Isangel,VU,2022-02-03 04:38:00,-19.55,169.2667,69.91,100,75,5.75
195,Tumaco,CO,2022-02-03 04:38:00,1.7986,-78.8156,74.98,90,46,2.51
196,Olinda,BR,2022-02-03 04:34:19,-8.0089,-34.8553,82.13,74,40,5.75
197,Torbay,CA,2022-02-03 04:35:34,47.6666,-52.7314,26.28,89,75,13.8
198,Smithers,CA,2022-02-03 04:34:05,54.7804,-127.1743,12.52,85,100,2.3
199,Bathsheba,BB,2022-02-03 04:38:02,13.2167,-59.5167,77.61,73,20,18.41
200,Talnakh,RU,2022-02-03 04:38:02,69.4865,88.3972,-10.59,98,100,7.02
201,Adrar,MR,2022-02-03 04:38:03,20.5022,-10.0711,61.25,17,0,10.67
202,Druskininkai,LT,2022-02-03 04:38:04,54.0167,23.9667,23.47,91,60,5.93
203,Havoysund,NO,2022-02-03 04:38:04,70.9963,24.6622,16.68,83,99,11.97
204,Ugoofaaru,MV,2022-02-03 04:38:05,5.6667,73.0,80.94,72,16,6.46
205,New Norfolk,AU,2022-02-03 04:38:06,-42.7826,147.0587,63.9,61,85,4.0
206,Zhezkazgan,KZ,2022-02-03 04:38:06,47.8043,67.7144,1.38,85,0,8.95
207,Nador,MA,2022-02-03 04:38:07,35.174,-2.9287,55.65,88,0,6.91
208,Sept-Iles,CA,2022-02-03 04:33:08,50.2001,-66.3821,29.05,95,100,1.99
209,Shetpe,KZ,2022-02-03 04:36:52,44.1667,52.1167,39.94,62,71,14.81
210,Tuban,ID,2022-02-03 04:38:08,-6.8976,112.0649,85.66,68,73,6.2
211,Asau,RO,2022-02-03 04:38:08,46.4333,26.4,27.52,89,99,3.98
212,Ahuimanu,US,2022-02-03 04:38:09,21.4447,-157.8378,76.75,72,75,1.01
213,Kodiak,US,2022-02-03 04:38:08,57.79,-152.4072,38.71,87,100,10.36
214,Visnes,NO,2022-02-03 04:38:10,59.3556,5.2242,42.22,93,100,17.27
215,Kampene,CD,2022-02-03 04:38:11,-3.6,26.6667,68.07,96,100,1.03
216,Springfield,US,2022-02-03 04:36:29,37.2153,-93.2982,20.52,88,100,11.01
217,Lar,IN,2022-02-03 04:38:11,26.2039,83.9717,68.14,46,66,12.66
