City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Whitecourt,CA,2022-02-04 06:22:59,54.1502,-115.6855,1.22,97,100,6.62
290,Beira,MZ,2022-02-04 06:22:59,-19.8436,34.8389,80.69,83,40,9.22
291,Khandyga,RU,2022-02-04 06:23:00,62.6667,135.6,-25.47,97,82,1.12
292,Kwinana,AU,2022-02-04 06:23:00,-32.25,115.7667,107.15,37,65,14.34
293,Galesong,ID,2022-02-04 06:23:01,-5.3166,119.3661,87.82,69,85,11.63
294,Vanimo,PG,2022-02-04 06:23:01,-2.6741,141.3028,85.06,66,75,5.79
295,Te Anau,NZ,2022-02-04 06:20:10,-45.4167,167.7167,49.3,96,100,5.1
296,Novyy Urgal,RU,2022-02-04 06:23:02,51.0736,132.5642,-2.94,86,91,1.86
297,Nara,JP,2022-02-04 06:23:02,34.6851,135.8049,49.96,36,49,9.78
298,Saint-Felicien,CA,2022-02-04 06:23:03,48.6501,-72.4491,-3.32,59,100,5.75
299,Vardo,NO,2022-02-04 06:23:03,70.3705,31.1107,19.6,65,100,15.3
300,Thinadhoo,MV,2022-02-04 06:23:04,0.5333,72.9333,82.29,70,88,8.63
301,San Patricio,US,2022-02-04 06:23:04,28.017,-97.5169,33.89,75,65,16.33
302,Riyadh,SA,2022-02-04 06:23:05,24.6877,46.7219,68.14,36,0,5.75
303,Esmeraldas,BR,2022-02-04 06:23:05,-19.7625,-44.3139,70.11,95,98,3.33
304,Guerrero Negro,MX,2022-02-04 06:18:39,27.9769,-114.0611,55.53,33,0,9.78
305,Bakchar,RU,2022-02-04 06:23:06,57.0186,82.0711,14.88,88,88,10.92
306,Butia,BR,2022-02-04 06:19:36,-30.1197,-51.9622,70.09,96,100,4.03
307,Gushikawa,JP,2022-02-04 06:23:07,26.3544,127.8686,61.83,77,75,9.22
308,Lufilufi,WS,2022-02-04 06:23:07,-13.8745,-171.5986,78.58,75,100,7.96
309,Margate,GB,2022-02-04 06:20:57,51.3813,1.3862,49.96,80,88,24.29
310,Benguela,AO,2022-02-04 06:18:20,-12.5763,13.4055,73.67,74,75,1.97
311,Murowana Goslina,PL,2022-02-04 06:23:08,52.5746,17.0093,42.24,98,100,7.52
312,Kristiinankaupunki,FI,2022-02-04 06:23:08,62.2743,21.376,24.01,88,100,18.75
313,Clyde River,CA,2022-02-04 06:23:09,70.4692,-68.5914,-5.57,84,100,33.38
314,Poitiers,FR,2022-02-04 06:21:34,46.5833,0.3333,45.79,69,100,10.36
315,Maragogi,BR,2022-02-04 06:23:03,-9.0122,-35.2225,80.01,66,99,7.45
316,Kutum,SD,2022-02-04 06:21:19,14.2,24.6667,54.93,21,27,16.26
317,Narrabri,AU,2022-02-04 06:23:10,-30.3167,149.7833,80.69,34,37,17.27
318,Huarmey,PE,2022-02-04 06:23:10,-10.0681,-78.1522,70.9,82,41,7.4
319,Seguin,US,2022-02-04 06:21:45,29.5688,-97.9647,26.46,78,0,5.99
320,Erenhot,CN,2022-02-04 06:20:43,43.6475,111.9767,9.55,67,9,9.8
321,South Lake Tahoe,US,2022-02-04 06:23:11,38.9332,-119.9844,31.87,62,0,3.44
322,Santa Maria,BR,2022-02-04 06:24:12,-29.6842,-53.8069,70.68,94,100,2.17
323,Roald,NO,2022-02-04 06:24:12,62.5833,6.1333,37.54,75,20,19.57
324,Narsaq,GL,2022-02-04 06:24:13,60.9167,-46.05,26.82,95,100,10.83
325,Port Lincoln,AU,2022-02-04 06:24:13,-34.7333,135.8667,68.18,54,51,14.85
326,New Baltimore,US,2022-02-04 06:24:14,42.6811,-82.7369,20.14,82,75,14.97
327,Sungaipenuh,ID,2022-02-04 06:24:15,-2.0833,101.3833,74.07,81,78,1.57
328,Yerbogachen,RU,2022-02-04 06:21:59,61.2767,108.0108,13.08,94,100,6.6
329,Douglas,US,2022-02-04 06:24:16,41.3,-96.167,9.9,57,0,1.99
330,Sakakah,SA,2022-02-04 06:24:17,29.9697,40.2064,53.17,47,1,11.25
331,Pangody,RU,2022-02-04 06:24:17,65.85,74.4859,3.25,99,95,5.46
332,Nileshwar,IN,2022-02-04 06:24:17,12.25,75.1,82.96,56,18,8.34
333,Necochea,AR,2022-02-04 06:24:18,-38.5473,-58.7368,63.03,96,66,3.94
334,Waddan,LY,2022-02-04 06:24:18,29.1614,16.139,44.91,81,0,4.7
335,Egvekinot,RU,2022-02-04 06:24:19,66.3167,-179.1667,-7.31,74,1,16.62
336,Merauke,ID,2022-02-04 06:24:19,-8.4667,140.3333,84.94,71,100,11.01
337,Hamilton,US,2022-02-04 06:24:20,39.1834,-84.5333,24.04,90,100,4.0
338,Port Hedland,AU,2022-02-04 06:24:20,-20.3167,118.5667,96.85,41,78,16.11
339,Abu Dhabi,AE,2022-02-04 06:23:34,24.4667,54.3667,71.71,72,20,2.3
340,Normandin,CA,2022-02-04 06:24:21,48.8333,-72.5321,-3.69,59,100,6.91
341,Krasnoselkup,RU,2022-02-04 06:24:21,65.7,82.4667,11.59,96,98,7.47
342,Tiksi,RU,2022-02-04 06:24:22,71.6872,128.8694,-9.76,100,100,5.7
343,Marsabit,KE,2022-02-04 06:24:22,2.3284,37.9899,69.46,60,100,15.43
344,Tutoia,BR,2022-02-04 06:21:48,-2.7619,-42.2744,79.7,81,74,10.42
345,Kununurra,AU,2022-02-04 06:24:23,-15.7667,128.7333,80.58,89,100,5.75
346,Launceston,AU,2022-02-04 06:24:23,-41.45,147.1667,74.84,35,1,5.01
347,Plettenberg Bay,ZA,2022-02-04 06:24:24,-34.0527,23.3716,63.63,79,100,4.03
348,Paris,FR,2022-02-04 06:20:04,48.8534,2.3488,45.77,95,100,1.99
349,Sterling,US,2022-02-04 06:24:25,39.0062,-77.4286,60.24,96,100,1.01
350,Poum,NC,2022-02-04 06:20:35,-20.2333,164.0167,82.04,83,98,9.78
351,Tommot,RU,2022-02-04 06:24:25,58.9564,126.2925,-3.69,91,100,7.52
352,Horsham,GB,2022-02-04 06:24:26,51.064,-0.3272,50.45,83,40,13.8
353,Aklavik,CA,2022-02-04 06:24:26,68.2191,-135.0107,-19.37,98,17,8.99
354,Henties Bay,NA,2022-02-04 06:21:56,-22.116,14.2845,65.86,83,3,4.88
355,Tarko-Sale,RU,2022-02-04 06:24:27,64.9225,77.785,16.9,95,100,8.84
356,Teocuitatlan De Corona,MX,2022-02-04 06:24:27,20.1167,-103.4,61.29,60,50,3.53
357,Souillac,MU,2022-02-04 06:24:28,-20.5167,57.5167,83.35,89,75,23.02
358,Thabazimbi,ZA,2022-02-04 06:24:28,-24.5917,27.4116,77.49,62,18,5.39
359,Chizhou,CN,2022-02-04 06:24:29,30.6578,117.4831,45.43,62,90,4.79
360,Palauig,PH,2022-02-04 06:24:29,15.435,119.9045,84.49,66,66,9.8
361,Arraial Do Cabo,BR,2022-02-04 06:24:30,-22.9661,-42.0278,75.56,91,100,5.39
362,Gamprin,LI,2022-02-04 06:24:30,47.2204,9.5094,41.43,80,4,1.01
363,Columbus,US,2022-02-04 06:23:02,39.9612,-82.9988,24.66,91,100,3.0
364,Diamantino,BR,2022-02-04 06:24:31,-14.4086,-56.4461,72.61,93,86,2.82
365,Kahului,US,2022-02-04 06:22:52,20.8947,-156.47,73.85,79,0,6.91
366,Samarai,PG,2022-02-04 06:25:31,-10.6167,150.6667,84.34,71,71,6.62
367,Scottsbluff,US,2022-02-04 06:25:32,41.8666,-103.6672,9.79,77,0,6.91
368,Los Algarrobos,PA,2022-02-04 06:25:32,8.5,-82.4333,71.31,80,20,3.51
369,Chernyshevskiy,RU,2022-02-04 06:25:33,63.0128,112.4714,-6.65,94,96,1.59
370,Naron,ES,2022-02-04 06:25:33,43.5167,-8.1528,53.69,90,100,7.47
371,Raga,SS,2022-02-04 06:22:38,8.4596,25.678,74.79,19,93,7.36
372,Faya,SA,2022-02-04 06:21:44,18.3851,42.4509,62.71,39,3,6.24
373,Gabu,GW,2022-02-04 06:25:34,12.2833,-14.2167,67.08,17,0,1.92
374,Bengkulu,ID,2022-02-04 06:25:35,-3.8004,102.2655,82.76,75,64,7.36
375,Dingle,PH,2022-02-04 06:22:37,10.9995,122.6711,78.8,78,80,17.43
376,Valdivia,CL,2022-02-04 06:22:18,-39.8142,-73.2459,56.1,99,29,2.28
377,Sinnamary,GF,2022-02-04 06:25:36,5.3833,-52.95,76.12,90,100,11.77
378,Goderich,CA,2022-02-04 06:25:36,43.7501,-81.7165,14.92,79,100,10.36
379,Olinda,BR,2022-02-04 06:25:37,-8.0089,-34.8553,78.53,83,75,6.91
380,Mirnyy,RU,2022-02-04 06:25:37,62.5353,113.9611,-2.67,94,96,2.08
381,Ishigaki,JP,2022-02-04 06:25:37,24.3448,124.1572,62.73,94,75,19.57
382,Redcar,GB,2022-02-04 06:25:38,54.6166,-1.06,41.52,64,100,3.0
383,Adrar,MR,2022-02-04 06:25:38,20.5022,-10.0711,57.56,25,1,10.78
384,Sao Joao Da Barra,BR,2022-02-04 06:25:39,-21.6403,-41.0511,73.27,94,94,3.15
385,Samaniego,CO,2022-02-04 06:25:39,1.3385,-77.5957,62.85,95,81,0.94
386,Saldanha,ZA,2022-02-04 06:25:40,-33.0117,17.9442,62.65,66,0,21.41
387,Victor Harbor,AU,2022-02-04 06:25:40,-35.5667,138.6167,82.8,70,1,3.0
388,Kosh-Agach,RU,2022-02-04 06:25:41,50.0,88.6667,-11.06,93,93,1.86
389,Moranbah,AU,2022-02-04 06:22:02,-22.0016,148.0466,83.55,53,100,15.41
390,Geraldton,AU,2022-02-04 06:25:42,-28.7667,114.6,99.01,16,0,16.11
391,Kuopio,FI,2022-02-04 06:25:42,62.8924,27.677,-0.45,85,100,4.61
392,Sacramento,US,2022-02-04 06:21:45,38.4666,-121.3177,49.87,80,0,4.61
393,Nouakchott,MR,2022-02-04 06:24:52,18.0858,-15.9785,64.33,26,0,11.3
394,Cairns,AU,2022-02-04 06:21:50,-16.9167,145.7667,89.55,58,75,4.61
395,Pinawa,CA,2022-02-04 06:25:43,50.1489,-95.8811,-4.0,98,100,4.07
396,Erzin,TR,2022-02-04 06:25:44,36.9559,36.2,45.32,81,98,5.1
397,Mount Gambier,AU,2022-02-04 06:25:44,-37.8333,140.7667,73.31,46,40,21.85
398,Tamandare,BR,2022-02-04 06:25:45,-8.7597,-35.1047,80.04,67,84,7.18
399,Alta Floresta,BR,2022-02-04 06:25:45,-9.8756,-56.0861,70.14,97,57,1.05
400,Cork,IE,2022-02-04 06:25:46,51.898,-8.4706,39.04,90,40,8.05
401,Kapuskasing,CA,2022-02-04 06:22:02,49.4169,-82.4331,-29.11,75,0,1.14
402,Ryotsu,JP,2022-02-04 06:25:46,38.0833,138.4333,35.56,75,100,3.71
403,Portland,US,2022-02-04 06:23:20,45.5234,-122.6762,43.25,94,20,4.0
404,Wawa,NG,2022-02-04 06:25:47,9.9022,4.4192,68.61,21,3,5.39
405,Komsomolskiy,UZ,2022-02-04 06:25:48,40.4272,71.7189,42.22,56,1,0.0
406,Pijijiapan,MX,2022-02-04 06:25:48,15.7011,-93.23,71.69,76,0,4.16
407,Hasaki,JP,2022-02-04 06:25:49,35.7333,140.8333,50.29,65,100,4.27
408,Ashiya,JP,2022-02-04 06:25:49,34.7281,135.3026,50.56,46,40,1.01
409,Mehamn,NO,2022-02-04 06:25:50,71.0357,27.8492,21.38,80,59,15.57
410,Aksarka,RU,2022-02-04 06:25:50,66.5606,67.7975,-1.08,97,99,0.63
411,La Rioja,ES,2022-02-04 06:25:51,42.25,-2.5,41.31,52,91,3.02
412,Salym,RU,2022-02-04 06:25:51,60.0625,71.4789,24.64,93,100,9.31
413,Coahuayana,MX,2022-02-04 06:26:51,18.7333,-103.6833,65.86,75,25,3.53
414,Uruzgan,AF,2022-02-04 06:26:52,32.8333,66.0,36.72,20,5,6.93
415,Jalingo,NG,2022-02-04 06:26:52,8.8833,11.3667,68.2,21,12,5.86
416,Bulungu,CD,2022-02-04 06:26:53,-4.55,18.6,68.58,97,100,3.6
417,Gandajika,CD,2022-02-04 06:26:53,-6.75,23.95,64.6,97,100,4.05
418,Twin Falls,US,2022-02-04 06:26:54,42.3505,-114.6445,10.74,92,0,3.44
419,Port Hueneme,US,2022-02-04 06:26:37,34.1478,-119.1951,60.33,27,20,4.61
420,Sechura,PE,2022-02-04 06:26:54,-5.5569,-80.8222,70.45,82,79,8.55
421,Atikokan,CA,2022-02-04 06:26:55,48.7555,-91.6216,-10.57,97,100,2.68
422,Springville,US,2022-02-04 06:26:55,40.1652,-111.6107,23.02,72,0,1.01
423,Soyo,AO,2022-02-04 06:26:56,-6.1349,12.3689,73.45,76,100,3.67
424,Erzincan,TR,2022-02-04 06:26:56,39.75,39.5,29.5,93,75,1.14
425,El Prat De Llobregat,ES,2022-02-04 06:26:57,41.3278,2.0947,52.97,78,20,10.36
426,Mujiayingzi,CN,2022-02-04 06:26:57,42.1167,118.7833,14.5,36,0,16.87
427,Yar-Sale,RU,2022-02-04 06:22:31,66.8333,70.8333,-2.04,99,96,4.45
428,Inirida,CO,2022-02-04 06:26:58,3.8653,-67.9239,72.19,90,52,1.21
429,Sovetskiy,RU,2022-02-04 06:26:58,61.3614,63.5842,14.11,96,92,3.67
430,Bandarbeyla,SO,2022-02-04 06:26:59,9.4942,50.8122,78.13,56,1,15.17
431,Bad Wildungen,DE,2022-02-04 06:27:00,51.1196,9.1248,41.0,88,100,10.36
432,Faanui,PF,2022-02-04 06:27:00,-16.4833,-151.75,81.23,72,10,15.1
433,Tamiahua,MX,2022-02-04 06:27:00,21.2667,-97.45,58.44,90,100,21.23
434,Tonantins,BR,2022-02-04 06:27:01,-2.8731,-67.8022,72.41,99,99,1.43
435,Imbituba,BR,2022-02-04 06:27:01,-28.24,-48.6703,77.83,94,46,13.18
436,Asau,RO,2022-02-04 06:27:02,46.4333,26.4,22.28,86,26,6.35
437,Nome,US,2022-02-04 06:27:03,64.5011,-165.4064,8.67,53,0,29.93
438,Visby,SE,2022-02-04 06:27:03,57.6409,18.296,37.62,93,100,12.66
439,Muros,ES,2022-02-04 06:27:04,42.7762,-9.0603,53.24,94,100,7.23
440,Medicine Hat,CA,2022-02-04 06:27:04,50.0501,-110.6683,4.71,74,100,1.99
441,Omsukchan,RU,2022-02-04 06:27:05,62.5333,155.8,-14.84,71,36,8.77
442,Tamworth,GB,2022-02-04 06:27:05,52.634,-1.6959,40.46,92,100,5.99
443,Camana,PE,2022-02-04 06:27:06,-16.6228,-72.7111,70.47,84,86,8.05
444,Yaan,NG,2022-02-04 06:27:06,7.3833,8.5667,71.4,16,5,3.98
445,Taunggyi,MM,2022-02-04 06:27:07,20.7833,97.0333,73.92,19,2,4.79
446,Vallenar,CL,2022-02-04 06:27:07,-28.5708,-70.7581,63.61,67,0,0.34
447,Matay,EG,2022-02-04 06:27:07,28.419,30.7792,51.21,54,15,16.73
448,Shimoda,JP,2022-02-04 06:27:08,34.6667,138.95,48.56,45,86,11.81
449,Puerto Madero,MX,2022-02-04 06:27:08,14.7208,-92.4215,71.8,100,0,0.0
450,Noumea,NC,2022-02-04 06:27:09,-22.2763,166.4572,85.98,87,93,2.33
451,High Level,CA,2022-02-04 06:27:09,58.5169,-117.136,-14.69,76,100,4.61
452,Girona,ES,2022-02-04 06:24:55,41.9831,2.8249,53.49,93,40,0.0
453,Black River,JM,2022-02-04 06:27:10,18.0264,-77.8487,77.0,86,5,5.32
454,Berezovyy,RU,2022-02-04 06:27:10,51.6667,135.7,7.23,87,100,2.15
455,San Quintin,MX,2022-02-04 06:27:11,30.4833,-115.95,54.77,65,0,2.19
456,Pochutla,MX,2022-02-04 06:27:11,15.7432,-96.4661,71.82,72,0,3.67
457,Hofn,IS,2022-02-04 06:27:12,64.2539,-15.2082,31.24,56,100,17.85
458,Nalut,LY,2022-02-04 06:27:12,30.3333,10.85,41.45,75,0,6.53
459,Abalak,RU,2022-02-04 06:28:13,58.1286,68.5944,28.36,96,100,8.84
460,Staronizhestebliyevskaya,RU,2022-02-04 06:28:13,45.3767,38.4517,34.09,91,100,8.52
461,Mananara,MG,2022-02-04 06:28:14,-16.1667,49.7667,87.15,58,99,8.7
462,Srednekolymsk,RU,2022-02-04 06:28:14,67.45,153.6833,-33.12,100,65,1.68
463,Sarangani,PH,2022-02-04 06:28:14,5.4033,125.4636,79.43,82,98,22.41
464,Miraflores,MX,2022-02-04 06:28:15,19.2167,-98.8083,61.03,69,1,2.77
465,Islamkot,PK,2022-02-04 06:28:15,24.6997,70.177,74.3,24,0,10.65
466,Bintulu,MY,2022-02-04 06:28:16,3.1667,113.0333,75.61,94,40,9.22
467,Tumpat,MY,2022-02-04 06:28:16,6.1978,102.171,88.93,79,40,13.8
468,Tura,IN,2022-02-04 06:28:17,25.5198,90.2201,57.07,96,100,4.65
469,Tautira,PF,2022-02-04 06:28:17,-17.7333,-149.15,82.42,76,34,14.03
470,Mamlyutka,KZ,2022-02-04 06:28:17,54.9375,68.5394,23.02,81,100,14.36
471,Sangar,RU,2022-02-04 06:28:18,63.9242,127.4739,-20.78,96,99,3.67
472,Srivardhan,IN,2022-02-04 06:28:18,18.0333,73.0167,78.49,50,55,7.74
473,Comodoro Rivadavia,AR,2022-02-04 06:24:59,-45.8667,-67.5,58.86,94,75,16.11
474,Mosquera,CO,2022-02-04 06:28:19,4.7059,-74.2302,48.29,81,88,3.44
475,Nemuro,JP,2022-02-04 06:28:20,43.3236,145.575,27.03,67,57,10.04
476,Minab,IR,2022-02-04 06:28:20,27.1467,57.0801,72.9,25,0,0.74
477,Tuatapere,NZ,2022-02-04 06:28:21,-46.1333,167.6833,54.82,87,100,3.22
478,Palmares Do Sul,BR,2022-02-04 06:28:21,-30.2578,-50.5097,75.51,87,100,6.64
479,Warwick,US,2022-02-04 06:28:22,41.7001,-71.4162,52.34,97,100,11.5
480,Batagay-Alyta,RU,2022-02-04 06:28:22,67.8006,130.4114,-20.38,99,99,2.53
481,Cap-Aux-Meules,CA,2022-02-04 06:28:23,47.3821,-61.8597,23.02,93,100,19.57
482,Nakusp,CA,2022-02-04 06:28:23,50.2499,-117.8023,25.47,93,98,1.14
483,Nyrob,RU,2022-02-04 06:28:24,60.733,56.7202,3.47,98,100,3.02
484,Kerrville,US,2022-02-04 06:28:24,30.0474,-99.1403,20.68,80,0,3.0
485,Katobu,ID,2022-02-04 06:28:25,-4.9408,122.5276,89.85,53,49,7.63
486,Bela,IN,2022-02-04 06:28:25,25.9333,81.9833,61.36,80,91,0.07
487,Zhigansk,RU,2022-02-04 06:28:20,66.7697,123.3711,-27.72,96,90,4.07
488,Turtas,RU,2022-02-04 06:28:26,58.9417,69.1325,28.8,93,100,8.25
489,Nishihara,JP,2022-02-04 06:28:26,26.1842,127.7558,61.88,77,75,24.16
490,Grand Gaube,MU,2022-02-04 06:28:27,-20.0064,57.6608,83.37,81,99,13.0
491,Xiamen,CN,2022-02-04 06:26:52,24.4798,118.0819,57.25,77,100,6.71
492,Nueva Londres,PY,2022-02-04 06:28:27,-25.4045,-56.5498,73.29,96,33,2.91
493,Surgut,RU,2022-02-04 06:27:14,61.25,73.4167,21.38,85,75,8.99
494,Contamana,PE,2022-02-04 06:28:28,-7.3333,-75.0167,72.52,93,100,1.99
495,Talaya,RU,2022-02-04 06:28:28,61.3833,152.75,-24.61,99,67,4.61
496,Kattivakkam,IN,2022-02-04 06:28:29,13.2167,80.3167,87.89,70,30,7.2
497,Bend,US,2022-02-04 06:28:29,44.0582,-121.3153,38.48,74,0,1.01
498,Husavik,IS,2022-02-04 06:26:44,66.0449,-17.3389,24.71,75,99,19.69
499,Katima Mulilo,NA,2022-02-04 06:28:30,-17.5,24.2667,71.2,82,100,0.76
500,Dodoma,TZ,2022-02-04 06:28:30,-6.1722,35.7395,69.62,86,100,1.01
501,Iqaluit,CA,2022-02-04 06:28:31,63.7506,-68.5145,-7.87,59,100,13.8
502,Asilah,MA,2022-02-04 06:28:31,35.465,-6.0348,58.86,58,100,2.93
503,Susurluk,TR,2022-02-04 06:28:32,39.9136,28.1578,40.78,86,55,7.4
504,Hovd,MN,2022-02-04 06:28:32,48.0056,91.6419,-0.44,80,16,3.58
505,Abay,KZ,2022-02-04 06:28:32,49.6311,72.8539,12.58,67,2,3.94
506,Harlingen,US,2022-02-04 06:27:38,26.1906,-97.6961,40.32,63,100,21.85
507,Mecca,SA,2022-02-04 06:29:33,21.4267,39.8261,71.69,66,60,12.86
508,Ponta Delgada,PT,2022-02-04 06:29:34,37.7333,-25.6667,59.5,77,20,12.66
509,Rongcheng,CN,2022-02-04 06:29:34,30.634,117.8517,44.82,67,97,3.89
510,Mount Isa,AU,2022-02-04 06:29:35,-20.7333,139.5,89.37,25,100,12.66
511,Garelochhead,GB,2022-02-04 06:29:35,56.082,-4.8291,39.22,86,66,10.07
512,Kasongo-Lunda,CD,2022-02-04 06:29:35,-6.4667,16.8167,69.96,98,100,0.58
513,Harper,LR,2022-02-04 06:29:36,4.375,-7.7169,77.29,84,60,3.85
514,Chapais,CA,2022-02-04 06:25:17,49.7834,-74.8492,-33.02,100,39,2.82
515,Chara,RU,2022-02-04 06:29:37,56.9064,118.2631,-9.22,94,76,1.66
516,Verkhnyaya Inta,RU,2022-02-04 06:29:37,65.9811,60.3094,15.73,96,100,6.44
517,Broome,US,2022-02-04 06:29:38,42.2506,-75.833,27.66,85,100,4.0
518,Atherton,GB,2022-02-04 06:29:38,53.5237,-2.4935,39.88,88,100,4.0
519,Vicar,ES,2022-02-04 06:29:39,36.8316,-2.6427,46.6,52,19,3.36
520,Muravlenko,RU,2022-02-04 06:29:39,63.7898,74.523,17.87,96,99,4.79
521,Lobito,AO,2022-02-04 06:29:39,-12.3481,13.5456,73.78,76,89,2.71
522,Oranjestad,AW,2022-02-04 06:25:07,12.524,-70.027,78.75,83,40,16.11
523,Peru,US,2022-02-04 06:29:40,40.7537,-86.0689,19.53,89,100,12.19
524,Pasaco,GT,2022-02-04 06:29:40,13.9772,-90.2064,71.01,82,2,4.52
525,Cam Ranh,VN,2022-02-04 06:29:41,11.9214,109.1591,84.16,61,20,16.11
526,Chardara,KZ,2022-02-04 06:29:42,41.2547,67.9692,46.09,32,1,8.72
527,Kaeo,NZ,2022-02-04 06:29:42,-35.1,173.7833,73.33,90,97,9.15
528,Saint-Augustin,CA,2022-02-04 06:29:43,51.226,-58.6502,2.3,73,100,14.67
529,Sayyan,YE,2022-02-04 06:29:43,15.1718,44.3244,58.64,28,0,0.76
530,Kapit,MY,2022-02-04 06:29:44,2.0167,112.9333,83.98,82,86,2.55
531,Mogwase,ZA,2022-02-04 06:29:44,-25.185,27.2665,73.6,64,47,5.48
532,Hetauda,NP,2022-02-04 06:29:44,27.4284,85.0322,58.01,89,100,2.53
533,Trincomalee,LK,2022-02-04 06:29:45,8.5711,81.2335,79.09,65,7,6.24
534,Bahia Blanca,AR,2022-02-04 06:29:45,-38.7196,-62.2724,70.48,63,35,2.48
535,Kronach,DE,2022-02-04 06:29:46,50.2396,11.3331,40.55,93,100,6.69
536,Rio Grande,BR,2022-02-04 06:25:10,-32.035,-52.0986,71.94,92,100,12.35
537,Energeticheskiy,KZ,2022-02-04 06:29:46,43.4278,77.0222,23.56,93,100,2.24
538,Conceicao Do Araguaia,BR,2022-02-04 06:29:47,-8.2578,-49.2647,71.47,95,43,2.17
539,Marsh Harbour,BS,2022-02-04 06:29:47,26.5412,-77.0636,73.36,62,34,16.67
540,Hami,CN,2022-02-04 06:29:48,42.8,93.45,29.59,26,9,3.76
541,Quatre Cocos,MU,2022-02-04 06:29:48,-20.2078,57.7625,83.08,85,99,20.02
542,Kailaras,IN,2022-02-04 06:29:49,26.3167,77.6167,68.14,32,0,12.5
543,Matara,LK,2022-02-04 06:29:49,5.9485,80.5353,84.92,60,32,5.23
544,Morro Bay,US,2022-02-04 06:29:49,35.3658,-120.8499,50.45,81,29,1.01
545,Mouila,GA,2022-02-04 06:29:50,-1.8685,11.0559,72.03,96,100,0.89
546,Maracacume,BR,2022-02-04 06:29:50,-2.0428,-45.9592,72.0,98,100,2.46
547,Lamu,KE,2022-02-04 06:29:51,-2.2717,40.902,82.62,78,100,10.8
548,Kavaratti,IN,2022-02-04 06:29:51,10.5669,72.642,79.45,65,9,9.19
549,Maniitsoq,GL,2022-02-04 06:29:52,65.4167,-52.9,10.38,88,100,8.1
550,Smolensk,RU,2022-02-04 06:29:52,55.0,33.0,3.04,99,71,4.79
551,Ambulu,ID,2022-02-04 06:29:52,-8.345,113.6058,85.75,65,98,7.52
552,Rawson,AR,2022-02-04 06:30:53,-43.3002,-65.1023,72.05,49,100,14.29
553,Flinders,AU,2022-02-04 06:30:53,-34.5833,150.8552,76.17,55,43,8.99
554,Ancud,CL,2022-02-04 06:30:54,-41.8697,-73.8203,58.23,95,88,4.03
555,Luan,CH,2022-02-04 06:30:54,46.3592,6.9759,33.91,97,3,4.0
556,Roanoke Rapids,US,2022-02-04 06:30:55,36.4615,-77.6542,64.2,100,40,11.5
557,Sydney,AU,2022-02-04 06:30:21,-33.8679,151.2073,75.88,63,40,7.0
