City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Cayenne,GF,4.9333,-52.3333,80.1,85,75,7.0,moderate rain
349,Thanh Hoa,VN,19.8,105.7667,64.06,64,99,4.81,overcast clouds
350,Wonthaggi,AU,-38.6044,145.5913,82.2,56,6,18.59,clear sky
351,Trairi,BR,-3.2778,-39.2689,75.45,89,26,6.8,scattered clouds
352,Alta Floresta,BR,-9.8756,-56.0861,69.91,97,84,0.96,broken clouds
353,Nuuk,GL,64.1835,-51.7216,7.41,85,100,9.22,light snow
354,Jumla,NP,29.2747,82.1838,44.87,40,3,6.13,clear sky
355,Qaqortoq,GL,60.7167,-46.0333,5.5,48,1,26.28,clear sky
356,Vardo,NO,70.3705,31.1107,22.53,90,100,27.45,light snow
357,Golden,US,39.7555,-105.2211,32.77,72,0,1.01,clear sky
358,Buba,GW,11.5833,-15.0,64.49,69,0,1.81,clear sky
359,Tessalit,ML,20.1986,1.0114,54.03,24,0,13.35,clear sky
360,Akyab,MM,20.15,92.9,77.83,59,3,8.72,clear sky
361,Opuwo,NA,-18.0607,13.84,70.83,47,100,0.69,overcast clouds
362,Yar-Sale,RU,66.8333,70.8333,-3.55,100,54,6.22,broken clouds
363,Zeya,RU,53.75,127.2667,6.75,60,100,5.26,overcast clouds
364,Puerto Colombia,CO,10.9878,-74.9547,78.89,80,6,27.42,clear sky
365,Saryg-Sep,RU,51.5,95.6,2.84,88,71,2.98,broken clouds
366,Santa Clarita,US,34.3917,-118.5426,56.95,21,0,1.01,clear sky
367,Bulgan,MN,48.8125,103.5347,12.13,70,0,3.09,clear sky
368,Kutum,SD,14.2,24.6667,53.98,24,3,16.11,clear sky
369,Monrovia,LR,6.3005,-10.7969,74.97,94,46,6.15,scattered clouds
370,Flinders,AU,-34.5833,150.8552,71.38,65,81,8.99,broken clouds
371,Lantawan,PH,10.6167,123.9833,85.69,76,99,11.79,overcast clouds
372,Palmer,US,42.1584,-72.3287,26.47,80,100,3.0,overcast clouds
373,Vana-Vigala,EE,58.7806,24.2522,33.94,98,100,11.54,snow
374,Vestmannaeyjar,IS,63.4427,-20.2734,32.13,89,100,28.36,heavy snow
375,Yahotyn,UA,50.2798,31.7625,24.71,95,100,7.99,overcast clouds
376,Iguatu,BR,-6.3594,-39.2986,71.98,90,29,2.62,scattered clouds
377,Tura,IN,25.5198,90.2201,60.22,81,70,6.08,broken clouds
378,Otane,NZ,-39.8833,176.6333,62.01,97,100,2.73,light rain
379,Puri,IN,19.8,85.85,79.32,30,72,10.11,broken clouds
380,Malibu,US,34.005,-118.8101,61.11,18,1,10.04,clear sky
381,Eydhafushi,MV,5.1033,73.0708,81.64,68,12,9.15,few clouds
382,Bograd,RU,54.2344,90.8328,-2.45,89,75,4.88,broken clouds
383,Tongliao,CN,43.6125,122.2653,16.02,70,8,8.46,clear sky
384,Sur,OM,22.5667,59.5289,79.72,28,4,6.44,clear sky
385,Port Macquarie,AU,-31.4333,152.9167,66.09,94,75,9.22,broken clouds
386,Cuiluan,CN,47.72,128.648,6.76,75,100,7.36,overcast clouds
387,Yarada,IN,17.65,83.2667,84.52,39,20,11.5,haze
388,Belle Fourche,US,44.6714,-103.8522,44.11,53,69,11.05,broken clouds
389,Muriwai Beach,NZ,-36.8167,174.45,74.86,87,92,11.05,overcast clouds
390,Cururupu,BR,-1.8283,-44.8683,73.4,97,100,3.24,light rain
391,Palauig,PH,15.435,119.9045,83.79,63,19,9.6,few clouds
392,Lahij,YE,13.1667,44.5833,76.86,40,25,6.17,scattered clouds
393,Jurm,AF,36.8648,70.8342,42.03,54,0,5.28,clear sky
394,Ostrovnoy,RU,68.0531,39.5131,15.42,83,100,28.45,overcast clouds
395,Tezu,IN,27.9167,96.1667,62.98,78,100,1.21,overcast clouds
396,Sovetskiy,RU,61.3614,63.5842,15.35,87,100,3.65,overcast clouds
397,Saint-Francois,FR,46.4154,3.9054,35.04,98,100,3.44,fog
398,Muisne,EC,0.6,-80.0333,75.88,85,100,5.82,overcast clouds
399,Bereda,ES,43.2686,-7.5406,45.41,100,18,4.99,few clouds
400,Maarianhamina,AX,60.0973,19.9348,33.66,93,100,5.75,overcast clouds
401,Kununurra,AU,-15.7667,128.7333,85.98,70,100,4.61,overcast clouds
402,Saint-Augustin,CA,51.226,-58.6502,-6.48,85,100,9.51,overcast clouds
403,Aksay,RU,47.26,39.87,30.42,84,83,8.99,broken clouds
404,Bodden Town,KY,19.2833,-81.25,75.0,81,13,1.99,few clouds
405,Chenghai,CN,23.4632,116.768,62.51,55,75,4.47,broken clouds
406,Brae,GB,60.3964,-1.353,40.91,63,100,18.54,overcast clouds
407,Shemonaikha,KZ,50.6328,81.9056,15.58,80,4,2.26,clear sky
408,Hilton Head Island,US,32.2163,-80.7526,55.98,92,100,4.61,overcast clouds
409,Magadan,RU,59.5667,150.8,-1.62,70,0,10.96,clear sky
410,Cidreira,BR,-30.1811,-50.2056,72.3,93,18,4.76,few clouds
411,Ixtlahuacan Del Rio,MX,20.8667,-103.25,59.59,48,0,1.07,clear sky
412,Muros,ES,42.7762,-9.0603,50.23,83,4,13.96,clear sky
413,Baykalovo,RU,57.3981,63.7684,25.36,89,100,8.84,overcast clouds
414,Carutapera,BR,-1.195,-46.02,75.11,93,100,4.0,overcast clouds
415,Miyazu,JP,35.5333,135.1833,28.6,75,100,15.64,light snow
416,Jimeta,NG,9.2833,12.4667,70.68,18,6,5.19,clear sky
417,Davila,PH,18.4726,120.5763,87.78,74,30,26.82,scattered clouds
418,Sterling,US,39.0062,-77.4286,33.31,77,100,1.01,overcast clouds
419,Longyearbyen,SJ,78.2186,15.6401,10.24,61,20,28.77,few clouds
420,Taitung,TW,22.7583,121.1444,68.27,68,75,6.91,broken clouds
421,Orel-Izumrud,RU,43.4583,39.9244,32.02,92,100,7.0,snow
422,Nosy Varika,MG,-20.5833,48.5333,76.01,95,100,32.97,heavy intensity rain
423,Ler,SS,8.3018,30.1418,78.91,13,13,12.41,few clouds
424,Dunedin,NZ,-45.8742,170.5036,55.8,62,62,1.99,broken clouds
425,Amahai,ID,-3.3333,128.9167,84.65,70,100,1.52,overcast clouds
426,Vila Velha,BR,-20.3297,-40.2925,75.15,96,75,8.01,broken clouds
427,Brufut,GM,13.3814,-16.7518,64.49,68,0,2.3,clear sky
428,Povenets,RU,62.8487,34.8262,10.98,92,100,14.97,overcast clouds
429,Mancio Lima,BR,-7.6142,-72.8958,71.04,99,100,2.35,overcast clouds
430,Itapetinga,BR,-15.2489,-40.2478,70.3,97,100,1.97,light rain
431,Humen,CN,22.819,113.6731,67.12,50,60,5.64,broken clouds
432,Mayskiy,RU,47.6931,40.1025,29.61,80,93,10.45,overcast clouds
433,Kargasok,RU,59.0556,80.8572,24.48,93,100,10.58,light snow
434,Areosa,PT,41.7178,-8.8571,50.68,85,21,9.98,few clouds
435,Zyryanka,RU,65.75,150.85,-36.65,100,15,1.86,few clouds
436,Dongying,CN,37.4564,118.4856,35.76,15,1,10.74,clear sky
437,Saint-Pierre,RE,-21.3393,55.4781,89.28,55,100,6.91,overcast clouds
438,Antibes,FR,43.5624,7.1278,52.11,78,75,6.91,broken clouds
439,Anito,PH,12.4497,125.2886,81.23,71,38,14.81,scattered clouds
440,Kolosovka,RU,56.4678,73.611,23.77,81,100,8.68,overcast clouds
441,Vostok,RU,46.4856,135.8833,-0.96,91,100,5.79,overcast clouds
442,Ferrol,ES,43.4832,-8.2369,48.67,83,87,10.11,overcast clouds
443,Kumluca,TR,36.3703,30.2869,46.67,47,0,0.87,clear sky
444,Akdepe,TM,42.0551,59.3788,42.89,44,100,4.63,overcast clouds
445,Abdanan,IR,32.9926,47.4198,47.82,44,0,7.92,clear sky
446,Cumbum,IN,9.7333,77.3,87.62,45,9,7.52,clear sky
447,Baijiantan,CN,45.6333,85.1833,13.39,77,62,4.34,broken clouds
448,Namatanai,PG,-3.6667,152.4333,83.32,70,72,8.59,broken clouds
449,Deputatskiy,RU,69.3,139.9,-29.4,99,25,3.06,scattered clouds
450,Mori,JP,34.8333,137.9333,42.28,45,13,16.82,few clouds
451,Amazar,RU,53.858,120.875,11.43,60,100,9.69,overcast clouds
452,Kirsanov,RU,52.6549,42.7224,16.43,94,93,9.93,snow
453,Bawku,GH,11.0616,-0.2417,68.59,17,0,9.13,clear sky
454,Moses Lake,US,47.1301,-119.2781,38.61,93,0,6.91,mist
455,Iaciara,BR,-14.0958,-46.6317,69.22,95,100,1.7,overcast clouds
456,Shimoda,JP,34.6667,138.95,46.76,45,31,29.89,scattered clouds
457,Srednekolymsk,RU,67.45,153.6833,-34.71,100,71,1.52,broken clouds
458,Fukue,JP,32.6881,128.8419,41.36,52,75,13.8,broken clouds
459,Los Llanos De Aridane,ES,28.6585,-17.9182,57.13,68,0,8.99,clear sky
460,Gizo,SB,-8.103,156.8419,85.12,71,82,7.87,broken clouds
461,Santa Cruz,BO,-17.8,-63.1667,74.66,94,75,17.27,broken clouds
462,Constitucion,CL,-35.3333,-72.4167,58.53,78,3,8.81,clear sky
463,Puerto Escondido,MX,15.85,-97.0667,74.89,65,0,5.26,clear sky
464,Erzin,TR,36.9559,36.2,46.92,68,0,3.94,clear sky
465,Rawah,IQ,34.4816,41.9093,52.09,62,6,13.98,clear sky
466,Itoman,JP,26.1247,127.6694,61.18,51,75,21.85,broken clouds
467,Batagay-Alyta,RU,67.8006,130.4114,-23.31,97,62,1.92,broken clouds
468,General Roca,AR,-39.0333,-67.5833,59.59,58,47,10.65,scattered clouds
469,Praia Da Vitoria,PT,38.7333,-27.0667,57.45,100,75,17.47,broken clouds
470,Portland,US,45.5234,-122.6762,48.74,92,75,4.0,broken clouds
471,Langarud,IR,37.197,50.1535,50.05,89,100,12.1,overcast clouds
472,Central Point,US,42.376,-122.9164,41.29,80,0,6.91,clear sky
473,Simpang,ID,-1.2667,104.0833,87.58,57,100,5.5,overcast clouds
474,Iberia,US,29.9502,-91.7507,34.05,75,100,21.85,overcast clouds
475,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,72.86,92,78,3.87,broken clouds
476,Ossora,RU,59.2353,163.0719,8.33,89,100,10.18,overcast clouds
477,Kloulklubed,PW,7.0419,134.2556,84.7,80,16,18.77,few clouds
478,Rosetta,EG,31.4044,30.4164,57.81,58,100,21.27,overcast clouds
479,Antrim,GB,54.6667,-6.25,41.34,87,75,19.57,broken clouds
480,Maniitsoq,GL,65.4167,-52.9,6.71,80,100,19.57,light snow
481,Guerrero Negro,MX,27.9769,-114.0611,57.51,37,0,1.81,clear sky
482,Demyansk,RU,57.643,32.466,14.5,89,100,10.85,overcast clouds
483,Copiapo,CL,-27.3667,-70.3333,65.91,61,0,0.49,clear sky
484,Cochrane,CA,51.1834,-114.4687,39.06,46,75,32.21,broken clouds
485,Galle,LK,6.0367,80.217,83.08,65,35,6.8,scattered clouds
486,De Aar,ZA,-30.6497,24.0123,69.26,57,0,11.39,clear sky
487,Charters Towers,AU,-20.1,146.2667,88.36,34,57,11.92,broken clouds
488,Zhigansk,RU,66.7697,123.3711,-27.63,99,100,4.97,overcast clouds
489,Watsa,CD,3.0372,29.5355,75.69,38,100,1.95,overcast clouds
490,Teghra,IN,25.4833,85.95,67.33,55,0,10.38,clear sky
491,Rio Grande,BR,-32.035,-52.0986,69.94,92,100,6.53,light rain
492,Labuan,MY,5.2767,115.2417,87.96,74,20,6.91,few clouds
493,Solnechnyy,RU,50.7214,136.6319,7.02,94,100,1.07,overcast clouds
494,Miedzyrzecz,PL,52.4446,15.578,39.06,78,100,15.82,overcast clouds
495,Lipari,IT,38.4674,14.954,59.54,71,30,1.34,scattered clouds
496,Beringovskiy,RU,63.05,179.3167,-8.84,85,10,12.48,clear sky
497,Luderitz,NA,-26.6481,15.1594,69.22,71,49,5.91,scattered clouds
498,Rio Gallegos,AR,-51.6226,-69.2181,50.05,66,0,19.57,clear sky
499,Glace Bay,CA,46.1969,-59.957,32.38,97,100,12.66,light rain
500,Umm Kaddadah,SD,13.6017,26.6876,58.87,25,4,24.96,clear sky
501,Ambilobe,MG,-13.2,49.05,79.54,87,100,13.91,light rain
502,Nantucket,US,41.2835,-70.0995,32.14,93,100,20.58,light snow
503,Linxia,CN,35.6003,103.2064,22.8,76,100,7.25,light snow
504,Simao,CN,22.7886,100.9748,67.33,59,58,6.64,broken clouds
505,Lianran,CN,24.9227,102.485,57.74,37,5,15.75,clear sky
506,Sioux Lookout,CA,50.1001,-91.917,-12.62,83,20,3.44,few clouds
507,Polovinnoye,RU,54.7914,65.9864,22.03,78,100,10.22,overcast clouds
508,Weyburn,CA,49.6668,-103.8511,10.18,92,100,16.11,overcast clouds
509,Qasigiannguit,GL,68.8193,-51.1922,8.85,84,100,4.81,overcast clouds
510,Port Lincoln,AU,-34.7333,135.8667,75.04,49,4,11.56,clear sky
511,Ust-Kut,RU,56.7938,105.7672,19.11,91,100,7.76,light snow
512,Xuddur,SO,4.1213,43.8894,83.75,23,6,21.21,clear sky
513,Matam,SN,15.6175,-13.3303,70.29,11,0,9.64,clear sky
514,Haapiti,PF,-17.5667,-149.8667,78.53,71,51,14.36,light rain
515,Sabang,ID,5.8933,95.3214,82.0,76,88,20.49,overcast clouds
516,Luganville,VU,-15.5333,167.1667,79.9,86,100,6.89,overcast clouds
517,Valleyview,CA,55.0667,-117.2859,2.68,99,100,2.98,overcast clouds
518,Necochea,AR,-38.5473,-58.7368,64.04,81,100,9.8,light rain
519,Yazman,PK,29.1212,71.7446,69.35,28,0,7.65,clear sky
520,Hami,CN,42.8,93.45,32.59,21,100,7.07,overcast clouds
521,Takaka,NZ,-40.85,172.8,60.98,91,100,8.41,overcast clouds
522,Gwadar,PK,25.1216,62.3254,73.63,51,0,10.65,clear sky
523,Eureka,US,40.8021,-124.1637,44.67,81,100,3.18,overcast clouds
524,Charlestown,AU,-32.95,151.6667,71.82,76,27,5.01,light rain
525,Labuhan,ID,-6.8844,112.2051,82.4,81,100,14.05,overcast clouds
526,Punta De Piedra,VE,7.6176,-71.4916,71.89,90,87,3.18,overcast clouds
527,Cabedelo,BR,-6.9811,-34.8339,75.87,74,2,10.0,clear sky
528,Goundam,ML,16.4145,-3.6708,58.84,16,0,9.69,clear sky
529,Komae,JP,35.6364,139.5744,45.84,32,75,9.22,broken clouds
530,Honiara,SB,-9.4333,159.95,83.44,79,54,6.44,broken clouds
531,Ippy,CF,6.2679,21.2247,80.69,18,39,8.5,scattered clouds
532,Saurimo,AO,-9.6608,20.3916,67.41,86,73,4.7,broken clouds
533,Ludvika,SE,60.1496,15.1878,32.04,85,48,9.51,scattered clouds
534,Aromashevo,RU,56.8602,68.6375,24.96,82,100,9.73,overcast clouds
535,Poso,ID,-1.3959,120.7524,84.22,71,100,4.63,light rain
536,Hun,LY,29.1268,15.9477,52.0,35,5,4.38,clear sky
537,Toumodi,CI,6.5613,-5.0158,73.9,97,8,1.48,clear sky
538,Veraval,IN,20.9,70.3667,73.63,45,9,5.75,clear sky
539,Penzance,GB,50.1186,-5.5371,47.77,68,14,19.39,few clouds
540,Karratha,AU,-20.7377,116.8463,91.94,58,51,17.9,broken clouds
541,Keokuk,US,40.3973,-91.3849,5.56,78,0,6.91,clear sky
542,San Pedro,PH,14.35,121.0167,87.03,58,75,11.5,broken clouds
543,Keetmanshoop,NA,-26.5833,18.1333,84.79,25,8,21.34,clear sky
544,Berlevag,NO,70.8578,29.0864,21.11,82,100,27.02,overcast clouds
545,Faya,SA,18.3851,42.4509,62.71,55,8,8.46,clear sky
546,Belyy Yar,RU,53.6039,91.3903,-0.51,78,95,0.0,mist
547,Snezhnogorsk,RU,69.1933,33.2531,13.78,91,100,18.52,light snow
548,Banda Aceh,ID,5.5577,95.3222,86.88,62,65,11.7,broken clouds
549,Jijiga,ET,9.35,42.8,74.55,6,11,12.03,few clouds
550,Strezhevoy,RU,60.7333,77.5889,19.38,92,100,6.17,overcast clouds
551,Espanola,US,35.9911,-106.0806,22.98,78,4,3.29,clear sky
552,Kroya,ID,-7.6331,109.2461,80.67,83,100,4.23,overcast clouds
553,Nortelandia,BR,-14.4547,-56.8028,71.24,95,71,2.86,broken clouds
554,Bacalar,MX,18.6667,-88.3833,69.37,97,56,2.8,broken clouds
555,Ustupo,PA,9.1333,-77.9333,77.54,88,100,10.47,overcast clouds
556,Vangaindrano,MG,-23.35,47.6,77.4,91,100,17.54,heavy intensity rain
557,Sechura,PE,-5.5569,-80.8222,71.17,82,100,8.7,overcast clouds
558,Xapuri,BR,-10.6517,-68.5044,72.9,95,100,3.06,overcast clouds
559,Grindavik,IS,63.8424,-22.4338,27.07,86,100,41.43,snow
560,Wuda,CN,39.4994,106.7117,25.05,23,100,3.22,overcast clouds
561,Asahikawa,JP,43.7678,142.3703,16.81,79,40,1.14,light snow
562,Nishihara,JP,26.1842,127.7558,60.46,51,75,21.85,broken clouds
563,Vasterhaninge,SE,59.1167,18.1,32.63,93,95,10.67,overcast clouds
564,Harlingen,US,26.1906,-97.6961,44.2,67,0,14.97,clear sky
565,Oranjemund,NA,-28.55,16.4333,65.89,79,84,6.82,broken clouds
566,Alofi,NU,-19.0595,-169.9187,75.09,94,100,5.75,overcast clouds
567,Prince Rupert,CA,54.3161,-130.3201,44.29,75,100,11.5,haze
568,Abha,SA,18.2164,42.5053,62.42,51,0,4.61,clear sky
569,Virginia Beach,US,36.8529,-75.978,39.42,91,100,13.8,overcast clouds
570,Palm Coast,US,29.585,-81.2078,67.24,77,100,1.99,overcast clouds
571,Kirovskiy,RU,45.0917,133.5136,5.2,81,100,5.48,overcast clouds
572,Bang Lamung,TH,13.047,100.9289,95.85,57,83,6.08,broken clouds
573,Port Hedland,AU,-20.3167,118.5667,93.25,62,30,20.71,scattered clouds
574,Tias,ES,28.9611,-13.645,60.48,63,0,5.75,clear sky
575,Talcahuano,CL,-36.7167,-73.1167,56.88,77,0,9.22,clear sky
576,Kuusamo,FI,65.9667,29.1833,17.64,86,100,13.8,overcast clouds
577,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,25.39,50,0,4.47,clear sky
578,Sambava,MG,-14.2667,50.1667,83.34,60,100,2.75,overcast clouds
579,Tomatlan,MX,19.9333,-105.25,63.21,76,0,2.08,clear sky
580,Karagaylinskiy,RU,54.172,86.5521,20.14,83,53,5.08,broken clouds
581,Lang Son,VN,21.8333,106.7333,59.0,57,100,3.56,overcast clouds
582,Maniwaki,CA,46.3834,-75.966,-0.02,71,100,5.75,overcast clouds
583,Porto Santo,PT,33.072,-16.3415,62.98,88,20,10.36,few clouds
584,Kurilsk,RU,45.2333,147.8833,22.8,81,100,14.94,light snow
585,Ust-Omchug,RU,61.15,149.6333,-24.2,89,1,2.86,clear sky
586,Bolshoy Lug,RU,52.0779,104.0919,12.38,66,73,0.58,broken clouds
587,Nampula,MZ,-15.1165,39.2666,80.55,74,75,9.22,broken clouds
588,Camacha,PT,33.0833,-16.3333,60.22,88,20,10.36,few clouds
589,Saint-Joseph,RE,-21.3667,55.6167,88.18,83,100,17.87,light rain
590,Fruitville,US,27.3298,-82.4576,70.09,77,100,3.0,overcast clouds
591,Soto La Marina,MX,23.7667,-98.2167,46.78,39,57,6.2,broken clouds
592,Verkhoyansk,RU,67.5447,133.385,-37.07,100,68,0.72,broken clouds
593,Montepuez,MZ,-13.1256,38.9997,77.16,77,100,6.08,light rain
594,Tshikapa,CD,-6.4167,20.8,72.23,85,100,2.37,overcast clouds
595,Ixtapa,MX,20.7,-105.2,64.36,78,0,1.83,clear sky
596,Egvekinot,RU,66.3167,-179.1667,-9.24,84,3,14.07,clear sky
597,Olavarria,AR,-36.8927,-60.3225,55.26,93,100,9.31,moderate rain
598,Flin Flon,CA,54.7682,-101.865,-10.28,97,100,5.82,overcast clouds
599,Nouadhibou,MR,20.931,-17.0347,64.38,52,0,11.5,clear sky
600,Chabahar,IR,25.2919,60.643,73.44,58,4,8.84,clear sky
601,Itaituba,BR,-4.2761,-55.9836,72.0,100,100,1.12,overcast clouds
602,Ketchikan,US,55.3422,-131.6461,43.27,75,100,0.0,overcast clouds
603,Inuvik,CA,68.3499,-133.7218,-24.74,68,0,2.3,clear sky
604,Aksarka,RU,66.5606,67.7975,-0.44,99,93,1.45,overcast clouds
605,Merauke,ID,-8.4667,140.3333,84.2,73,100,10.87,overcast clouds
606,Castlemaine,AU,-37.0667,144.2167,81.28,35,83,10.83,broken clouds
607,Odoyev,RU,53.9393,36.6864,9.5,100,100,2.3,overcast clouds
608,Sucua,EC,-2.4667,-78.1667,66.56,97,56,2.68,broken clouds
609,Mbalmayo,CM,3.5167,11.5,70.12,79,98,1.59,overcast clouds
610,Bandarbeyla,SO,9.4942,50.8122,78.96,56,0,9.22,clear sky
611,Xingyi,CN,24.1877,102.817,60.28,56,25,13.62,scattered clouds
612,North Bend,US,43.4065,-124.2243,47.16,99,100,0.0,overcast clouds
613,Mushie,CD,-3.0167,16.9,75.42,87,89,2.64,overcast clouds
614,Honningsvag,NO,70.9821,25.9704,24.3,73,19,23.49,light snow
615,Bilma,NE,18.6853,12.9164,56.03,25,0,4.52,clear sky
616,Bayburt,TR,40.2589,40.2278,12.13,94,100,3.58,overcast clouds
617,Lenger,KZ,42.183,69.8839,49.44,21,61,1.16,broken clouds
618,Quatre Cocos,MU,-20.2078,57.7625,84.31,83,100,18.54,light rain
619,Rugeley,GB,52.7593,-1.9369,40.8,89,98,15.3,overcast clouds
620,Ocos,GT,14.5094,-92.1933,77.0,76,0,4.41,clear sky
621,Ust-Maya,RU,60.4167,134.5333,-17.54,96,100,1.16,overcast clouds
622,Constantine,DZ,36.365,6.6147,36.81,64,0,2.3,clear sky
623,Pingliang,CN,35.5392,106.6861,23.34,84,100,7.09,overcast clouds
624,Novopokrovka,UA,49.8425,36.5477,19.78,95,70,5.44,broken clouds
625,Birr,IE,53.0914,-7.9133,43.38,81,100,18.68,overcast clouds
626,Le Port,RE,-20.9373,55.2919,89.6,86,100,21.65,moderate rain
627,Vaasa,FI,63.096,21.6158,33.82,93,100,11.5,overcast clouds
628,Baiyin,CN,36.5583,104.2081,22.08,77,100,11.36,light snow
629,Pimentel,PE,-6.8367,-79.9342,69.39,87,72,9.84,broken clouds
630,Zhoucun,CN,36.8167,117.8167,35.92,19,93,7.36,overcast clouds
631,Ilebo,CD,-4.3167,20.5833,74.32,88,100,0.94,overcast clouds
632,Kem,RU,64.9555,34.5793,15.51,81,100,18.7,overcast clouds
633,Baoqing,CN,46.3317,132.2111,5.63,82,100,10.22,overcast clouds
634,San Angelo,US,31.4638,-100.437,21.97,86,0,5.75,clear sky
635,Krk,HR,45.0258,14.5731,49.19,92,100,7.45,overcast clouds
636,Ati,TD,13.2154,18.3353,63.77,21,35,18.61,scattered clouds
637,Zhezkazgan,KZ,47.8043,67.7144,17.58,62,0,20.13,clear sky
638,Tena,EC,-0.9833,-77.8167,68.67,97,98,2.3,overcast clouds
639,Salinopolis,BR,-0.6136,-47.3561,77.43,87,100,6.4,light rain
640,Canico,PT,32.6333,-16.85,65.71,73,20,6.91,few clouds
641,Eyl,SO,7.9803,49.8164,82.11,43,3,14.61,clear sky
642,Nicolas Bravo,MX,18.45,-88.9167,68.0,98,93,3.0,overcast clouds
643,Pacov,CZ,49.4708,15.0017,34.81,77,77,15.61,broken clouds
644,Kaihua,CN,23.3687,104.28,54.64,74,76,10.69,broken clouds
645,Aracati,BR,-4.5617,-37.7697,76.53,85,84,7.14,broken clouds
646,Zhanaozen,KZ,43.3,52.8,37.35,89,100,16.89,overcast clouds
647,Youghal,IE,51.95,-7.8506,44.02,82,100,19.24,overcast clouds
648,Oxford,GB,51.7522,-1.256,38.46,91,0,10.36,clear sky
649,Angren,UZ,41.0167,70.1436,47.73,23,0,10.22,clear sky
650,Garissa,KE,-0.4536,39.6401,84.4,47,100,6.87,overcast clouds
651,Yerbogachen,RU,61.2767,108.0108,5.9,94,100,6.49,overcast clouds
652,Shibetsu,JP,43.659,145.132,25.5,68,75,6.91,broken clouds
653,Rongcheng,CN,30.634,117.8517,47.16,54,39,9.51,scattered clouds
654,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.74,99,100,3.09,light rain
655,Broome,US,42.2506,-75.833,16.7,82,100,1.99,light snow
656,Tagbac,PH,7.089,125.1567,84.52,60,31,3.83,scattered clouds
657,Paamiut,GL,61.994,-49.6678,4.03,89,100,8.34,light snow
658,Mount Isa,AU,-20.7333,139.5,92.97,17,5,8.05,clear sky
659,Sokolo,ML,14.7328,-6.1219,64.11,18,0,9.91,clear sky
660,The Pas,CA,53.8251,-101.2541,-11.18,77,100,6.91,light snow
661,Wajima,JP,37.4,136.9,30.88,80,40,6.91,scattered clouds
662,Kirakira,SB,-10.4544,161.9205,83.19,80,100,7.07,overcast clouds
663,Turangi,NZ,-39.0,175.9333,66.43,96,100,4.74,light rain
664,Tocopilla,CL,-22.092,-70.1979,67.96,72,0,4.36,clear sky
665,Lazaro Cardenas,MX,17.9583,-102.2,69.58,87,0,4.61,clear sky
666,Yakeshi,CN,49.2833,120.7333,4.89,87,100,11.07,overcast clouds
667,Leshukonskoye,RU,64.8989,45.7622,-5.28,99,81,4.9,broken clouds
668,Cordoba,AR,-31.4135,-64.1811,67.75,82,0,3.0,clear sky
669,Ust-Ishim,RU,57.6935,71.1665,24.76,83,100,6.51,overcast clouds
670,Yelizovo,RU,53.1873,158.3805,26.74,49,0,4.0,clear sky
671,Pomabamba,PE,-8.8333,-77.4667,51.46,83,100,2.13,light rain
672,Esperance,AU,-33.8667,121.9,96.64,50,0,22.41,clear sky
673,Coquimbo,CL,-29.9533,-71.3436,62.33,82,0,2.3,clear sky
674,Santa Barbara,US,34.7333,-120.0343,51.82,87,0,0.0,clear sky
675,Mogadishu,SO,2.0371,45.3438,84.07,70,20,19.57,few clouds
676,Nhamunda,BR,-2.1861,-56.7131,71.58,98,72,1.95,broken clouds
677,Ayagoz,KZ,47.9714,80.4392,13.82,77,1,7.7,clear sky
678,Timbiqui,CO,2.7717,-77.6654,73.33,95,95,4.05,overcast clouds
679,Akureyri,IS,65.6835,-18.0878,13.93,92,100,0.0,overcast clouds
680,Erenhot,CN,43.6475,111.9767,14.54,71,0,13.4,clear sky
681,Riyadh,SA,24.6877,46.7219,62.74,31,0,17.27,clear sky
682,Kaabong,UG,3.4836,34.1492,74.1,43,100,6.24,overcast clouds
683,Port Blair,IN,11.6667,92.75,86.04,70,20,11.5,few clouds
684,Ligayan,PH,4.6533,119.4706,79.72,83,100,16.08,light rain
685,Brownsville,US,25.9018,-97.4975,42.75,63,0,7.0,clear sky
686,Broken Hill,AU,-31.95,141.4333,82.11,24,40,16.11,scattered clouds
687,Chiredzi,ZW,-21.05,31.6667,71.24,85,100,8.99,overcast clouds
688,Oxelosund,SE,58.6706,17.1015,35.53,92,20,7.0,few clouds
689,Nyurba,RU,63.2842,118.3319,-7.47,96,100,3.33,overcast clouds
690,Manono,CD,-7.3,27.4167,70.86,84,99,1.23,overcast clouds
691,Ronne,DK,55.1009,14.7066,39.11,81,75,25.32,broken clouds
692,Mahon,ES,39.8885,4.2658,48.76,93,20,3.44,few clouds
693,Mudgee,AU,-32.5943,149.5871,71.65,46,40,12.66,scattered clouds
694,Blackfoot,US,43.1905,-112.345,16.77,94,100,2.46,overcast clouds
695,Safaga,EG,26.7292,33.9365,60.78,46,0,13.06,clear sky
696,Mildura,AU,-34.2,142.15,85.06,20,40,12.66,scattered clouds
697,Nijar,ES,36.9665,-2.206,55.04,51,100,2.3,overcast clouds
698,Shache,CN,38.4167,77.2406,30.7,30,86,2.68,overcast clouds
699,Kathmandu,NP,27.7167,85.3167,53.82,58,75,2.3,broken clouds
